"CITY_ID","CITY_NAME","STATE_ID","STATUS","CREATED_BY","CREATED_ON","MODIFIED_BY","MODIFIED_ON"
5592,"Pattukottai",35,1,"",,"",
5593,"Pimpalgaon",22,1,"",,"",
5594,"Produtur",2,1,"",,"",
5595,"Pudukkottai",35,1,"",,"",
5596,"Puttur",17,1,"",,"",
5597,"Raichur",17,1,"",,"",
5598,"Rajnandangaon",7,1,"",,"",
5605,"Surendranagar",12,1,"",,"",
5606,"Tadipatri",2,1,"",,"",
5612,"Chikhli",12,1,"",,"",
5613,"Dhanmod",21,1,"",,"",
5614,"Junagadh",12,1,"",,"",
5615,"Kadi",12,1,"",,"",
5616,"Kamrej",12,1,"",,"",
5617,"Katni",21,1,"",,"",
5618,"Kotputli",33,1,"",,"",
5619,"Rewa",21,1,"",,"",
65,"Bhavanipatna",29,1,"",,"",
5547,"Bina Etawa",21,1,"",,"",
5548,"Tiruchendur",35,1,"",,"",
5623,"Tripanithura",19,1,"",,"",
5624,"Hardoi",38,1,"",,"",
5625,"Hanamkonda",36,1,"",,"",
5626,"Hamirpur",14,1,"",,"",
5627,"Hajipur",5,1,"",,"",
5628,"Habra",41,1,"",,"",
5629,"Tinsukia",4,1,"",,"",
5630,"Greater Noida",38,1,"",,"",
5631,"GORAKHPUR",38,0,"",,"",
5632,"Gorakhpur",38,1,"",,"",
5633,"THRICHUR",19,1,"",,"",
5634,"Golaghat",4,1,"",,"",
5635,"THIRUVANANTHAPURAM",19,1,"",,"",
5636,"Ganjam",29,1,"",,"",
5637,"Forbesganj",5,1,"",,"",
5638,"Tezpur",4,1,"",,"",
5639,"Tellicherry",19,1,"",,"",
5640,"Sultanpur",38,1,"",,"",
5641,"SRINAGAR",15,1,"",,"",
5642,"SOPORE",15,1,"",,"",
5645,"SIBSAGAR",4,1,"",,"",
5646,"SHAHJAHANPUR",38,1,"",,"",
5647,"Hoskote",17,1,"",,"",
5650,"ROHATAK",13,1,"",,"",
5651,"Itanagar",43,1,"",,"",
5652,"RAXAUL",5,1,"",,"",
5653,"Jamalpore",12,1,"",,"",
5654,"RAVATBHATA",33,1,"",,"",
5655,"Janakpuri",10,1,"",,"",
5656,"Jaunpur",38,1,"",,"",
5657,"Jorhat",4,1,"",,"",
5665,"KHARGONE",21,1,"",,"",
5666,"KISHANGANJ",5,1,"",,"",
5668,"KOCHI",19,1,"",,"",
5669,"KOTTACHERRY",19,1,"",,"",
5670,"KOTTAKAL",19,1,"",,"",
5671,"KOTTARAM",35,1,"",,"",
5672,"KUNDLIHARYANA",13,1,"",,"",
5673,"KURSEONG",41,1,"",,"",
5674,"LAHERIASARAI",5,1,"",,"",
5675,"LAKHIMPUR",38,1,"",,"",
5676,"MADHUBANI",5,1,"",,"",
5677,"Raebareli",38,1,"",,"",
5678,"RADHAKISORPR",37,1,"",,"",
5679,"QUILON",19,1,"",,"",
5680,"PURNEA",5,1,"",,"",
5720,"Aizawl",62,1,"",,"",
5721,"Anantnag",15,1,"",,"",
5722,"Angamaly",19,1,"",,"",
5723,"Attingal",19,1,"",,"",
5724,"Azamgarh",38,1,"",,"",
5725,"Baddi",13,1,"",,"",
5726,"Bahadurgarh",13,1,"",,"",
5727,"Bahraich",38,1,"",,"",
5728,"Ballia",38,1,"",,"",
5730,"Barakar",41,1,"",,"",
5731,"Barasat",41,1,"",,"",
5732,"Bardez",11,1,"",,"",
5733,"Barpeta",4,1,"",,"",
5734,"Batanagar",41,1,"",,"",
5735,"Bathinda",32,1,"",,"",
5736,"Faizabad",38,1,"",,"",
5737,"Dwarka",12,1,"",,"",
5738,"KOTTARAKARA",19,1,"",,"",
5739,"Duliajan",4,1,"",,"",
5740,"Doom Dooma",4,1,"",,"",
5741,"KOZHENCHERY",19,1,"",,"",
5742,"Dimapur",4,1,"",,"",
5743,"Dhubri",4,1,"",,"",
5744,"MANALI",14,1,"",,"",
5745,"Dharamshala",14,1,"",,"",
5746,"Deoria Sadar",38,1,"",,"",
5747,"Dargamitta",2,1,"",,"",
5748,"Danapur",5,1,"",,"",
5749,"Medininagar",16,1,"",,"",
5750,"Coonoor",35,1,"",,"",
6360,"ACHANTA",2,1,"",,"",
6361,"PURULIYA",41,1,"",,"",
6362,"JHARIA",16,1,"",,"",
6363,"DIGVIJAYGRAM",12,1,"",,"",
6364,"OTHAKADAI",35,1,"",,"",
6365,"KALYANI",41,1,"",,"",
6366,"TARANAGAR",33,1,"",,"",
6367,"SIRSILLA",36,1,"",,"",
6368,"MEDAK",36,1,"",,"",
6369,"PASCHIMI SINGHBHUM",16,1,"",,"",
6370,"VANDALUR",35,1,"",,"",
6371,"FIROZABAD",38,1,"",,"",
6372,"RAMESWARAM",35,1,"",,"",
6373,"DHULIAN",41,1,"",,"",
6374,"GIDDERBAHA",32,1,"",,"",
6375,"CHAKDAHA",41,1,"",,"",
6376,"DIRBA",32,1,"",,"",
6377,"PERNEM",11,1,"",,"",
6378,"THAMARASSERY",19,1,"",,"",
6379,"KARANJIA",29,1,"",,"",
6380,"BADIGORA",33,1,"",,"",
6381,"BALACHAUR",32,1,"",,"",
6382,"BANGA",32,1,"",,"",
6383,"MACHHIWARA",32,1,"",,"",
6384,"DHARAMGARH",29,1,"",,"",
6385,"ANDIPATTI",35,1,"",,"",
6386,"NARAINGARH",13,1,"",,"",
6387,"MORINDA",32,1,"",,"",
6388,"TARAORI",13,1,"",,"",
6389,"TARKESHWAR",41,1,"",,"",
6390,"SHIGGAON",17,1,"",,"",
6391,"BUD BUD",41,1,"",,"",
6392,"BERHAMPORE",41,1,"",,"",
6393,"SULUR",35,1,"",,"",
6394,"ADILABAD",36,1,"",,"",
6395,"NARNAUL",13,1,"",,"",
6396,"BASUDEBPUR",29,1,"",,"",
6397,"ERSAMA",29,1,"",,"",
6398,"ATTABIRA",29,1,"",,"",
6399,"CHANDABALI",29,1,"",,"",
6400,"SWAIMADHOPUR",33,1,"",,"",
6401,"FARUKHABAD",38,1,"",,"",
6402,"ANUPGARH",33,1,"",,"",
6403,"GODBHAGA",29,1,"",,"",
6404,"PALODA",33,1,"",,"",
6405,"KHAIRTHAL",33,1,"",,"",
6406,"HARDA",21,1,"",,"",
6407,"SAINTALA",29,1,"",,"",
6408,"SONEPUR",29,1,"",,"",
6409,"KONDAPALLI",2,1,"",,"",
6410,"ADDANKI",2,1,"",,"",
6411,"WADSA",22,1,"",,"",
6412,"GHATOL",33,1,"",,"",
6413,"RAHAMA",29,1,"",,"",
6414,"KANKAVLI",22,1,"",,"",
6415,"BHOGPUR",32,1,"",,"",
6416,"MANDI DABWALI",13,1,"",,"",
6417,"LEHRAGAGA",32,1,"",,"",
6418,"NANJANGUD",17,1,"",,"",
6419,"DEHU ROAD",22,1,"",,"",
6420,"KUSHTAGI",17,1,"",,"",
6421,"BUDHLADA",32,1,"",,"",
6422,"CHEEKA",13,1,"",,"",
6423,"BHAWANIGARH",32,1,"",,"",
6424,"GURU HAR SAHAI",32,1,"",,"",
6425,"BEGOWAL",32,1,"",,"",
6426,"FALAKATA",41,1,"",,"",
6427,"HALIYAL",17,1,"",,"",
6428,"ELLENABAD",13,1,"",,"",
6429,"SHAHKOT",32,1,"",,"",
6430,"PUNDRI",13,1,"",,"",
6431,"PAONTA SAHIB",14,1,"",,"",
6432,"PHILLAUR",32,1,"",,"",
6433,"UDALA",29,1,"",,"",
6434,"LANJA",22,1,"",,"",
6435,"JUNAGARH",29,1,"",,"",
6436,"MALBAZAR",41,1,"",,"",
6437,"MANGALDOI",4,1,"",,"",
6438,"PATNAGARH",29,1,"",,"",
6439,"BAKSHI KA TALAV",38,1,"",,"",
6440,"LINGSUGUR",17,1,"",,"",
6441,"PATAUDI",13,1,"",,"",
6442,"LOSAL",33,1,"",,"",
6443,"BARARA",13,1,"",,"",
6444,"NILAGIRI",29,1,"",,"",
6445,"EGRA",41,1,"",,"",
6446,"SAKTI",7,1,"",,"",
6447,"KANDI",36,1,"",,"",
6448,"TARBHA",29,1,"",,"",
6449,"KURUNDVAD",22,1,"",,"",
6450,"SURATHKAL",17,1,"",,"",
6451,"JATANI",29,1,"",,"",
6452,"KISHANGARH BAS",33,1,"",,"",
6453,"PERNAMBUT",35,1,"",,"",
6454,"MADATHUKULAM",35,1,"",,"",
6455,"PATAN RJ",33,1,"",,"",
6456,"MAUGANJ",21,1,"",,"",
6457,"ROHAT",33,1,"",,"",
6458,"SINDI RAILWAY",22,1,"",,"",
6459,"CHODAVARAM",2,1,"",,"",
6460,"SATTENAPALLI",2,1,"",,"",
6461,"TIRUTURAIPUNDI",35,1,"",,"",
6462,"BAPATLA",2,1,"",,"",
6463,"RAZOLE",2,1,"",,"",
6464,"SAWANTWADI",22,1,"",,"",
6465,"KUDAL",22,1,"",,"",
5621,"Udham Singh Nagar district",39,1,"",,"",
5622,"Tripura",4,1,"",,"",
5644,"SINDHUDURG",22,1,"",,"",
5648,"SERAMAPORE",41,1,"",,"",
5649,"Imphal",42,1,"",,"",
5658,"RAMPUR",38,1,"",,"",
5659,"KALIMPONG",41,1,"",,"",
5660,"KALYAN",22,1,"",,"",
5661,"Kamakhya",4,1,"",,"",
5662,"KANGRA",14,1,"",,"",
5663,"karimganj",4,1,"",,"",
5664,"KATIHAR",5,1,"",,"",
5667,"KOCH BIHAR",41,1,"",,"",
5681,"PUNCHKULA",13,1,"",,"",
5682,"PUDUKOTTAI",35,1,"",,"",
5683,"PUDUCHERRY",35,1,"",,"",
5684,"PRATAPGARH",38,1,"",,"",
5685,"PITAMPURA",10,1,"",,"",
5686,"PIMPRI",22,1,"",,"",
5687,"PHAGWADA",32,1,"",,"",
5688,"PALAMPUR",14,1,"",,"",
5689,"PERINTHALMANNA",19,1,"",,"",
5690,"PANDU",16,1,"",,"",
5691,"PANAJI",11,1,"",,"",
5692,"PALGHAT",19,1,"",,"",
5693,"ORISSA",29,1,"",,"",
5694,"OOTACAMUND",35,1,"",,"",
5729,"Balurghat",41,1,"",,"",
5756,"Candolim",11,1,"",,"",
5757,"Calangute",11,1,"",,"",
5758,"Bongaigaon",4,1,"",,"",
5759,"Bihar Sharif",5,1,"",,"",
5760,"Bhusawal",22,1,"",,"",
5761,"Bhangagarh",4,1,"",,"",
5762,"Bettiah",5,1,"",,"",
5765,"24 PARGANAS",41,1,"",,"",
5766,"AMBERNATH",22,1,"",,"",
5767,"BADLAPUR",22,1,"",,"",
5768,"DIVA",22,1,"",,"",
6144,"HEBRI",17,1,"",,"",
6145,"MANAPPARAI",35,1,"",,"",
6146,"VELLAKOIL",35,1,"",,"",
6147,"PHULERAJUNCTION",33,1,"",,"",
6148,"BHAWANI MANDI",33,1,"",,"",
6149,"TAMLUK",41,1,"",,"",
6150,"SRIMADHOPUR",33,1,"",,"",
6151,"ARAKKONAM",35,1,"",,"",
6152,"VADAKKENCHERRY",19,1,"",,"",
6153,"CHARKHI DADRI",13,1,"",,"",
6154,"NARWANA",13,1,"",,"",
6155,"SRIKALAHASTI",2,1,"",,"",
6156,"BULANDSHAHR",38,1,"",,"",
6157,"NAGAON",4,1,"",,"",
6158,"PILANI",33,1,"",,"",
6159,"PANDALAM",19,1,"",,"",
6160,"VALLIYUR",35,1,"",,"",
6161,"AHMDAPUR",41,1,"",,"",
6162,"SAMANA",32,1,"",,"",
6163,"JAISALMER",33,1,"",,"",
6164,"NIMAPADA",29,1,"",,"",
6165,"SAFIDON",13,1,"",,"",
6166,"DIGGI MALPURA",33,1,"",,"",
6167,"VALANCHERY",19,1,"",,"",
6168,"LOHA",22,1,"",,"",
6169,"MANDLA",21,1,"",,"",
6170,"BRAJARAJNAGAR",29,1,"",,"",
6171,"CHAKUR",22,1,"",,"",
6172,"JEYPORE",29,1,"",,"",
6173,"RAGHUNATHPUR",41,1,"",,"",
6174,"RAGHUNATHGANJ",41,1,"",,"",
6175,"PATTRAN",32,1,"",,"",
6176,"KALOL",12,1,"",,"",
6177,"MAHASAMUND",7,1,"",,"",
6178,"BAIKUNTHPUR",7,1,"",,"",
6179,"BADAUN",38,1,"",,"",
6180,"MANENDRAGARH",38,1,"",,"",
6181,"KORUTLA",36,1,"",,"",
6182,"MAHAD",22,1,"",,"",
6183,"TARN TARAN",32,1,"",,"",
6184,"TILDA",7,1,"",,"",
6185,"BALODA BAZAR",7,1,"",,"",
6186,"BHADRACHALAM",36,1,"",,"",
6187,"BHATAPARA",7,1,"",,"",
6188,"SALEPUR",29,1,"",,"",
6189,"KATANGI",21,1,"",,"",
6190,"MOHANLAL GUNJ",38,1,"",,"",
6191,"BIAORA",21,1,"",,"",
6192,"KUSHALNAGAR",17,1,"",,"",
6193,"NAWARANGPUR",29,1,"",,"",
6194,"VEMPALLI",2,1,"",,"",
6195,"KATHUA",15,1,"",,"",
6196,"GADCHANDUR",22,1,"",,"",
6197,"TIKAMGARH",21,1,"",,"",
6198,"AHMEDGARH",32,1,"",,"",
6199,"HINDUPUR",2,1,"",,"",
6200,"FATEHPUR",38,1,"",,"",
6201,"SIDDAPUR",17,1,"",,"",
6202,"MARKAPUR",2,1,"",,"",
6203,"SINGHANA",33,1,"",,"",
6204,"MAHUVA",12,1,"",,"",
6205,"GANNAVARAM",2,1,"",,"",
6206,"RAILWAY KODURU",2,1,"",,"",
6207,"KHARSIA",7,1,"",,"",
6208,"BIJNOR",38,1,"",,"",
6209,"CHERPULASSERY",19,1,"",,"",
6210,"LONI",22,1,"",,"",
6211,"RAJNAGAR",21,1,"",,"",
6212,"KAKATAPUR",29,1,"",,"",
6213,"KESINGA",29,1,"",,"",
6214,"KOTDWARA",39,1,"",,"",
6215,"RAIKOT",32,1,"",,"",
6216,"ADAMPUR",32,1,"",,"",
6217,"SEDAM",17,1,"",,"",
6218,"SHAMSHABAD",36,1,"",,"",
6219,"RANIA",13,1,"",,"",
6220,"JANGAON",36,1,"",,"",
6221,"RENGALI",29,1,"",,"",
6222,"TALIKOTI",17,1,"",,"",
6223,"SHINDKHEDA",22,1,"",,"",
6224,"HANUMAN JUNCTION",2,1,"",,"",
6225,"MANASA",21,1,"",,"",
6226,"BELIATORE",41,1,"",,"",
6227,"PARASSALA",19,1,"",,"",
6228,"JAITU",32,1,"",,"",
6229,"PANDUA",41,1,"",,"",
6230,"PEDDAPALLE",36,1,"",,"",
6231,"ITARSI",21,1,"",,"",
6232,"KHANPUR",33,1,"",,"",
6233,"PANDARIA",7,1,"",,"",
6234,"GHARGHODA",7,1,"",,"",
6235,"CHAMRAJNAGAR",17,1,"",,"",
6236,"GUMMIDIPOONDI",35,1,"",,"",
6237,"BARABANKI",38,1,"",,"",
6238,"MOHOPADA",22,1,"",,"",
6239,"DHARWAR",17,1,"",,"",
6240,"BODVAD",22,1,"",,"",
6241,"JARAKA",29,1,"",,"",
6242,"BHUBAN",29,1,"",,"",
6243,"HONNALI",17,1,"",,"",
6244,"JHALDA",41,1,"",,"",
6245,"DAUND",22,1,"",,"",
6246,"SONITPUR",4,1,"",,"",
5769,"KANNAD",22,1,"",,"",
5770,"MANMAD",22,1,"",,"",
5771,"TEMBHURNI",22,1,"",,"",
5772,"MURTAJAPUR",22,1,"",,"",
5773,"ANJANGAON",22,1,"",,"",
5774,"KALWAN",22,1,"",,"",
5775,"SAKRI",22,1,"",,"",
5776,"ISLAMPUR",22,1,"",,"",
5777,"LASALGAON",22,1,"",,"",
5778,"BULDHANA",22,1,"",,"",
5779,"PULGAON",22,1,"",,"",
5780,"PUSAD",22,1,"",,"",
5781,"SILLOD",22,1,"",,"",
5782,"UMRED",22,1,"",,"",
5783,"UMRETH",12,1,"",,"",
5784,"VIRAMGAM",12,1,"",,"",
5785,"SACHIN",12,1,"",,"",
5786,"PANDHARAKWADA",22,1,"",,"",
5787,"ATUL",12,1,"",,"",
5788,"MODASA",12,1,"",,"",
5789,"DHARAMPUR",12,1,"",,"",
5790,"JHALOD",12,1,"",,"",
5791,"SHIKRAPUR",22,1,"",,"",
5792,"RAVER",22,1,"",,"",
5793,"WARORA",22,1,"",,"",
5794,"SIDDPUR",12,1,"",,"",
5795,"KHOPOLI",22,1,"",,"",
5796,"KHAMBHAT",12,1,"",,"",
5797,"BALASINOR",12,1,"",,"",
5798,"BODELI",12,1,"",,"",
5799,"RAMTEK",22,1,"",,"",
5800,"KOSAMBA",12,1,"",,"",
5801,"ALIBAG",22,1,"",,"",
5802,"ROHA",22,1,"",,"",
5803,"KARANJA",22,1,"",,"",
5804,"BASMAT",22,1,"",,"",
5805,"RAJPIPLA",12,1,"",,"",
5806,"SANGOLA",22,1,"",,"",
5807,"SINOR",12,1,"",,"",
5808,"KHEDA",12,1,"",,"",
5809,"KRISHNAGAR",41,1,"",,"",
5810,"BHADRAVATI",22,1,"",,"",
5811,"RAMANAGARA",17,1,"",,"",
5812,"THANGADH",12,1,"",,"",
5813,"TULJAPUR",22,1,"",,"",
5814,"HUMNABAD",17,1,"",,"",
5815,"VANSDA",12,1,"",,"",
5816,"GANGAVATHI",17,1,"",,"",
5817,"KAPADWANJ",12,1,"",,"",
5818,"ILKAL",17,1,"",,"",
5819,"DHOLKA",12,1,"",,"",
5820,"BHALKI",17,1,"",,"",
5821,"BASAVAKALYAN",17,1,"",,"",
5822,"SONGADH",12,1,"",,"",
5823,"MANDVI",12,1,"",,"",
5824,"NILANGA",22,1,"",,"",
5825,"BAGASARA",12,1,"",,"",
5826,"VITA",22,1,"",,"",
5827,"KOREGAON",22,1,"",,"",
5828,"LIMBDI",12,1,"",,"",
5829,"DEVADURGA",17,1,"",,"",
5830,"JASDAN",12,1,"",,"",
5831,"TUMSAR",22,1,"",,"",
5832,"MUDHOL",17,1,"",,"",
5833,"PAROLA",22,1,"",,"",
5834,"KALMESHWAR",22,1,"",,"",
5835,"ERANDOL",22,1,"",,"",
5836,"ARVI",22,1,"",,"",
5837,"UPLETA",12,1,"",,"",
5838,"GODHARA",12,1,"",,"",
5839,"CHINTAMANI",17,1,"",,"",
5840,"CHIKKABALLAPUR",17,1,"",,"",
5841,"SAKLESHPUR",17,1,"",,"",
5842,"CHALLAKERE",17,1,"",,"",
5843,"GONDAL",12,1,"",,"",
5844,"DAHEGAM",12,1,"",,"",
5845,"BIDADI",17,1,"",,"",
5846,"WANKANER",12,1,"",,"",
5847,"JETPUR",12,1,"",,"",
5848,"BEED",22,1,"",,"",
5849,"UNJHA",12,1,"",,"",
5850,"RISOD",22,1,"",,"",
5851,"GHOTI",22,1,"",,"",
5852,"JAMKHANDI",17,1,"",,"",
5853,"CHANNARAYAPATNA",17,1,"",,"",
5854,"SULLIA",17,1,"",,"",
5855,"SAVARKUNDLA",12,1,"",,"",
5856,"CHIKODI",17,1,"",,"",
5857,"TORANAGALLU",17,1,"",,"",
5858,"SHUJALPUR",21,1,"",,"",
5859,"NER",22,1,"",,"",
5860,"RANEBENNUR",17,1,"",,"",
5861,"NIPANI",17,1,"",,"",
5862,"GADHINGLAJ",22,1,"",,"",
5863,"DARWHA",22,1,"",,"",
5864,"DIGRAS",22,1,"",,"",
5865,"ASHOK NAGAR",21,1,"",,"",
5866,"ARSIKERE",17,1,"",,"",
5867,"ASHTA",21,1,"",,"",
5868,"RAISEN",21,1,"",,"",
5869,"UMARIA PAN",21,1,"",,"",
5870,"BASODA",21,1,"",,"",
5871,"PARASIA",21,1,"",,"",
5872,"CHALALA",12,1,"",,"",
5873,"JAORA",21,1,"",,"",
5874,"YADGIR",17,1,"",,"",
5875,"KOLLEGAL",17,1,"",,"",
5876,"PIPARIYA",21,1,"",,"",
5877,"VAIJAPUR",22,1,"",,"",
5878,"SHIRUR",22,1,"",,"",
5879,"DODDABALLAPUR",17,1,"",,"",
5880,"MANVI",17,1,"",,"",
5881,"KRISHNARAJPET",17,1,"",,"",
5882,"JALGAON JAMOD",22,1,"",,"",
5883,"MANGRULPIR",22,1,"",,"",
5884,"DEVGADH BARIA",12,1,"",,"",
5885,"CHANDUR RAILWAY",22,1,"",,"",
5886,"VADUJ",22,1,"",,"",
5887,"SIRVAR",17,1,"",,"",
5888,"SIHORA",21,1,"",,"",
5889,"MOODBIDRI",17,1,"",,"",
5890,"PAVANI",22,1,"",,"",
5891,"HIRIYUR",17,1,"",,"",
5892,"ARNI",22,1,"",,"",
5893,"RATANGARH",33,1,"",,"",
5894,"DIDWANA",33,1,"",,"",
5895,"SIRA",17,1,"",,"",
5896,"SANAVAD",21,1,"",,"",
5897,"SAGWARA",33,1,"",,"",
5898,"CHOMU",33,1,"",,"",
5899,"ATHNI",17,1,"",,"",
5900,"CHANNAPATNA",17,1,"",,"",
5901,"SIRUGUPPA",17,1,"",,"",
5902,"KUMTA",17,1,"",,"",
5903,"BADAMI",17,1,"",,"",
5904,"OSMANABAD",22,1,"",,"",
5905,"BAILHONGAL",17,1,"",,"",
5906,"NOKHA",33,1,"",,"",
5907,"MURUD",22,1,"",,"",
5908,"TIPTUR",17,1,"",,"",
5909,"PARTAPUR",33,1,"",,"",
5910,"SINDGI",17,1,"",,"",
5911,"LAXMESHWAR",17,1,"",,"",
5912,"VIJAPUR",12,1,"",,"",
5913,"MADHUGIRI",17,1,"",,"",
5914,"MAIHAR",21,1,"",,"",
5915,"MANGAON",22,1,"",,"",
5916,"DEOLI",33,1,"",,"",
5917,"CHANNAGIRI",17,1,"",,"",
5918,"HAGARIBOMMANAHALLI",17,1,"",,"",
5919,"SHRINAGARTALI",22,1,"",,"",
5920,"UDUMALPET",35,1,"",,"",
5921,"PATTIKONDA",2,1,"",,"",
5922,"RAYADURG",2,1,"",,"",
5923,"AMGAON",22,1,"",,"",
5924,"KOTMA",21,1,"",,"",
5925,"PILIBANGA",33,1,"",,"",
5926,"SIVAKASI",35,1,"",,"",
5927,"GUDIYATTAM",35,1,"",,"",
5928,"TIRUVANNAMALAI",35,1,"",,"",
966,"Alipore",41,1,"",,"",
941,"Tirur",32,1,"",,"",
942,"Sri Ganganagar",32,1,"",,"",
946,"Karunagappalli",19,1,"",,"",
594,"Chandigarh",6,1,"",,"",
887,"Gandhidham",12,1,"",,"",
888,"Gandhinagar",12,1,"",,"",
612,"Bhilai",7,1,"",,"",
613,"Bilaspur",7,1,"",,"",
625,"Dhamtari",7,1,"",,"",
642,"Jagdalpur",7,1,"",,"",
648,"Kawardha",7,1,"",,"",
658,"Korba",7,1,"",,"",
678,"Patan",7,1,"",,"",
683,"Raigarh",7,1,"",,"",
684,"Raipur",7,1,"",,"",
687,"Rajnandgaon",7,1,"",,"",
703,"Silvassa",8,1,"",,"",
706,"Delhi",10,1,"",,"",
707,"New Delhi",10,1,"",,"",
733,"Goa",11,1,"",,"",
741,"Mapusa",11,1,"",,"",
742,"Margao",11,1,"",,"",
756,"Ponda",11,1,"",,"",
757,"Porvorim",11,1,"",,"",
777,"Vasco",11,1,"",,"",
783,"Ahmedabad",12,1,"",,"",
789,"Amreli",12,1,"",,"",
791,"Anand",12,1,"",,"",
795,"Ankleshwar",12,1,"",,"",
811,"Bardoli",12,1,"",,"",
819,"Bharuch",12,1,"",,"",
821,"Bhavnagar",12,1,"",,"",
833,"Borsad",12,1,"",,"",
834,"Botad",12,1,"",,"",
854,"Dabhoi",12,1,"",,"",
856,"Dahod",12,1,"",,"",
859,"Deesa",12,1,"",,"",
15,"Amalapuram",2,1,"",,"",
1204,"Yamunanagar",13,1,"",,"",
18,"Anakapalle",2,1,"",,"",
19,"Anantapur",2,1,"",,"",
35,"Bhimavaram",2,1,"",,"",
46,"Chilakaluripet",2,1,"",,"",
54,"Chittoor",2,1,"",,"",
59,"Cumbum",2,1,"",,"",
67,"East Godavari Dist.",2,1,"",,"",
71,"Eluru",2,1,"",,"",
82,"Giddalur",2,1,"",,"",
88,"Gudur",2,1,"",,"",
89,"Guntakal",2,1,"",,"",
90,"Guntur",2,1,"",,"",
103,"Kakinada",2,1,"",,"",
116,"Kavali",2,1,"",,"",
133,"Kurnool",2,1,"",,"",
138,"Machilipatnam",2,1,"",,"",
139,"Madanapalle",2,1,"",,"",
149,"Mandapeta",2,1,"",,"",
167,"Narasaraopet",2,1,"",,"",
176,"Nellore",2,1,"",,"",
180,"Ongole",2,1,"",,"",
188,"Palmaner",2,1,"",,"",
190,"Panjim",2,1,"",,"",
215,"Rajahmundry",2,1,"",,"",
228,"Rayachoti",2,1,"",,"",
233,"Repalle",2,1,"",,"",
257,"Tadepalligudem",2,1,"",,"",
260,"Tanuku",2,1,"",,"",
262,"Tenali",2,1,"",,"",
266,"Tirupati",2,1,"",,"",
269,"Tuni",2,1,"",,"",
285,"Vijayawada",2,1,"",,"",
287,"Visakhapatnam",2,1,"",,"",
1210,"Bhuntar",14,1,"",,"",
898,"Himatnagar",12,1,"",,"",
1261,"Seoni",14,1,"",,"",
1262,"Shimla",14,1,"",,"",
1264,"Solan",14,1,"",,"",
1303,"Jammu",15,1,"",,"",
1373,"Bokaro",16,1,"",,"",
1376,"Chaibasa",16,1,"",,"",
1378,"Chakradharpur",16,1,"",,"",
1396,"Dhanbad",16,1,"",,"",
1401,"Dumka",16,1,"",,"",
1408,"Giridih",16,1,"",,"",
1425,"Jamshedpur",16,1,"",,"",
1450,"Kodarma",16,1,"",,"",
1488,"Phusro",16,1,"",,"",
1491,"Ramgarh",16,1,"",,"",
1492,"Ranchi",16,1,"",,"",
894,"Halol",12,1,"",,"",
905,"Jamnagar",12,1,"",,"",
7,"Adoni",2,1,"",,"",
986,"Navsari",12,1,"",,"",
993,"Palanpur",12,1,"",,"",
995,"Pali",12,1,"",,"",
1011,"Rajkot",12,1,"",,"",
1041,"Surat",12,1,"",,"",
1068,"Vadodara",12,1,"",,"",
1072,"Valsad",12,1,"",,"",
1075,"Vapi",12,1,"",,"",
1089,"Visnagar",12,1,"",,"",
1090,"Vyara",12,1,"",,"",
1096,"Ambala",13,1,"",,"",
1108,"Bhiwani",13,1,"",,"",
1119,"Faridabad",13,1,"",,"",
1121,"Fatehabad",13,1,"",,"",
1126,"Gurgaon",13,1,"",,"",
1131,"Hisar",13,1,"",,"",
1135,"Jagadhri",13,1,"",,"",
1138,"Jind",13,1,"",,"",
1140,"Kaithal",13,1,"",,"",
1144,"Kalka",13,1,"",,"",
1148,"Karnal",13,1,"",,"",
1152,"Kurukshetra",13,1,"",,"",
1166,"Palwal",13,1,"",,"",
1167,"Panchkula",13,1,"",,"",
1168,"Panipat",13,1,"",,"",
1180,"Rewari",13,1,"",,"",
1181,"Rohtak",13,1,"",,"",
1182,"Ropar",32,1,"",,"",
1189,"Sirsa",13,1,"",,"",
1192,"Sonipat",13,1,"",,"",
288,"Vizianagaram",2,1,"",,"",
975,"Rawatbhata",33,1,"",,"",
976,"Ranipet",35,1,"",,"",
351,"Dibrugarh",4,1,"",,"",
371,"Guwahati",4,1,"",,"",
435,"Silchar",4,1,"",,"",
499,"Gaya",5,1,"",,"",
528,"Kharagpur",5,1,"",,"",
584,"Sitamarhi",5,1,"",,"",
553,"Muzaffarpur",5,1,"",,"",
563,"Patna",5,1,"",,"",
2109,"Balaghat",21,1,"",,"",
2131,"Betul",21,1,"",,"",
2145,"Bhopal",21,1,"",,"",
2159,"Burhanpur",21,1,"",,"",
2168,"Chhatarpur",21,1,"",,"",
2185,"Dewas",21,1,"",,"",
2214,"Gwalior",21,1,"",,"",
2225,"Hoshangabad",21,1,"",,"",
2229,"Indore",21,1,"",,"",
2232,"Jabalpur",21,1,"",,"",
2310,"Mandideep",21,1,"",,"",
2313,"Mandsaur",21,1,"",,"",
2334,"Nagda",21,1,"",,"",
2344,"Narsinghpur",21,1,"",,"",
2384,"Pithampur",21,1,"",,"",
2401,"Ratlam",21,1,"",,"",
2408,"Sagar",21,1,"",,"",
5502,"Kasaragod",19,1,"",,"",
5505,"Kanhangad",19,1,"",,"",
5519,"Bhagalpur",5,1,"",,"",
5520,"Berhampur",29,1,"",,"",
